time,temp,dew,date,RH
763051,18,14,2018-01-18T00:30:00Z,77.46
763052,17,13,2018-01-18T01:30:00Z,77.31
763053,16.4,13.9,2018-01-18T02:30:00Z,85.16
763054,16,12,2018-01-18T03:30:00Z,77.16
763055,15,12,2018-01-18T04:30:00Z,82.26
763056,14.6,12.8,2018-01-18T05:30:00Z,88.96
763057,15,12,2018-01-18T06:30:00Z,82.26
763058,14,12,2018-01-18T07:30:00Z,87.75
763059,16.6,11.9,2018-01-18T08:30:00Z,73.77
763060,18,11,2018-01-18T09:30:00Z,63.62
763061,24,12,2018-01-18T10:30:00Z,47.01
763062,26,12.6,2018-01-18T11:30:00Z,43.41
763063,28,10,2018-01-18T12:30:00Z,32.49
763064,28,8,2018-01-18T13:30:00Z,28.39
763065,29.4,12.9,2018-01-18T14:30:00Z,36.29
763066,29,10,2018-01-18T15:30:00Z,30.66
763067,29,11,2018-01-18T16:30:00Z,32.77
763068,28.6,14.4,2018-01-18T17:30:00Z,41.9
763069,27,9,2018-01-18T18:30:00Z,32.21
763070,26,9,2018-01-18T19:30:00Z,34.17
763071,20.8,13.5,2018-01-18T20:30:00Z,63
763072,24,11,2018-01-18T21:30:00Z,44.01
763073,23,11,2018-01-18T22:30:00Z,46.74
763074,18,11.8,2018-01-18T23:30:00Z,67.08
763075,21,12,2018-01-19T00:30:00Z,56.41
763076,19,14,2018-01-19T01:30:00Z,72.76
763077,15.4,10.9,2018-01-19T02:30:00Z,74.55
763078,17,12,2018-01-19T03:30:00Z,72.4
763079,16,11,2018-01-19T04:30:00Z,72.22
763080,13.2,10.9,2018-01-19T05:30:00Z,85.95
763081,13,10,2018-01-19T06:30:00Z,82.01
763082,13,10,2018-01-19T07:30:00Z,82.01
763083,13.4,11.5,2018-01-19T08:30:00Z,88.28
763084,16,11,2018-01-19T09:30:00Z,72.22
763085,19,12,2018-01-19T10:30:00Z,63.85
763086,25.4,13.1,2018-01-19T11:30:00Z,46.47
763087,26,11,2018-01-19T12:30:00Z,39.06
763088,28,10,2018-01-19T13:30:00Z,32.49
763089,29.2,9.9,2018-01-19T14:30:00Z,30.1
763090,29,6,2018-01-19T15:30:00Z,23.36
763091,29,6,2018-01-19T16:30:00Z,23.36
763092,28,10.3,2018-01-19T17:30:00Z,33.15
763093,25,8,2018-01-19T18:30:00Z,33.88
763094,23,9,2018-01-19T19:30:00Z,40.89
763095,18.8,12.8,2018-01-19T20:30:00Z,68.14
763096,20,10,2018-01-19T21:30:00Z,52.54
763097,19,10,2018-01-19T22:30:00Z,55.91
763098,18,11,2018-01-19T23:30:00Z,63.62
763099,18,10,2018-01-20T00:30:00Z,59.52
763100,18,10,2018-01-20T01:30:00Z,59.52
763101,16.4,12,2018-01-20T02:30:00Z,75.21
763102,14,10,2018-01-20T03:30:00Z,76.84
763103,15,10,2018-01-20T04:30:00Z,72.03
763104,15,10.9,2018-01-20T05:30:00Z,76.49
763105,15,9,2018-01-20T06:30:00Z,67.36
763106,14,10,2018-01-20T07:30:00Z,76.84
763107,16.8,9.6,2018-01-20T08:30:00Z,62.51
763108,21,9,2018-01-20T09:30:00Z,46.19
763109,24,9,2018-01-20T10:30:00Z,38.49
763110,26,11.7,2018-01-20T11:30:00Z,40.91
763111,28,10,2018-01-20T12:30:00Z,32.49
763112,29,9,2018-01-20T13:30:00Z,28.66
763113,29.8,13.4,2018-01-20T14:30:00Z,36.64
763114,30,9,2018-01-20T15:30:00Z,27.06
763115,30,9,2018-01-20T16:30:00Z,27.06
763116,28.8,14.7,2018-01-20T17:30:00Z,42.23
763117,27,11,2018-01-20T18:30:00Z,36.82
763118,23,12,2018-01-20T19:30:00Z,49.93
763119,21,14.9,2018-01-20T20:30:00Z,68.14
763120,21,13,2018-01-20T21:30:00Z,60.24
763121,20,13,2018-01-20T22:30:00Z,64.07
763122,20.4,13.4,2018-01-20T23:30:00Z,64.16
763123,20,13,2018-01-21T00:30:00Z,64.07
763124,19,13,2018-01-21T01:30:00Z,68.18
763125,18,11.8,2018-01-21T02:30:00Z,67.08
763126,17,13,2018-01-21T03:30:00Z,77.31
763127,17,13,2018-01-21T04:30:00Z,77.31
763128,16.6,9.8,2018-01-21T05:30:00Z,64.17
763129,17,10,2018-01-21T06:30:00Z,63.4
763130,15,10,2018-01-21T07:30:00Z,72.03
763131,18.4,11.1,2018-01-21T08:30:00Z,62.46
763132,19,11,2018-01-21T09:30:00Z,59.76
763133,21,11,2018-01-21T10:30:00Z,52.8
763134,27.4,13.6,2018-01-21T11:30:00Z,42.67
763135,29,10,2018-01-21T12:30:00Z,30.66
763136,30,9,2018-01-21T13:30:00Z,27.06
763137,30.4,12.9,2018-01-21T14:30:00Z,34.26
763138,30,10,2018-01-21T15:30:00Z,28.94
763139,30,9,2018-01-21T16:30:00Z,27.06
763140,28.8,13.4,2018-01-21T17:30:00Z,38.82
763141,26,12,2018-01-21T18:30:00Z,41.73
763142,25,12,2018-01-21T19:30:00Z,44.28
763143,23.4,14.3,2018-01-21T20:30:00Z,56.64
763144,22,11,2018-01-21T21:30:00Z,49.67
763145,21,11,2018-01-21T22:30:00Z,52.8
763146,20.6,13.3,2018-01-21T23:30:00Z,62.96
763147,20,10,2018-01-22T00:30:00Z,52.54
763148,20,9,2018-01-22T01:30:00Z,49.13
763149,19,11.8,2018-01-22T02:30:00Z,63.01
763150,18,9,2018-01-22T03:30:00Z,55.66
763151,19,10,2018-01-22T04:30:00Z,55.91
763152,17.2,11.3,2018-01-22T05:30:00Z,68.26
763153,17,10,2018-01-22T06:30:00Z,63.4
763154,17,10,2018-01-22T07:30:00Z,63.4
763155,17.2,11.3,2018-01-22T08:30:00Z,68.26
763156,21,11,2018-01-22T09:30:00Z,52.8
763157,23,11,2018-01-22T10:30:00Z,46.74
763158,25.8,12.3,2018-01-22T11:30:00Z,43.07
763159,28,11,2018-01-22T12:30:00Z,34.73
763160,29,11,2018-01-22T13:30:00Z,32.77
763161,29.4,11.9,2018-01-22T14:30:00Z,33.98
763162,30,10,2018-01-22T15:30:00Z,28.94
763164,27,11.2,2018-01-22T17:30:00Z,37.31
763165,25,9,2018-01-22T18:30:00Z,36.26
763166,24,9,2018-01-22T19:30:00Z,38.49
763167,23,11.2,2018-01-22T20:30:00Z,47.36
763168,21,10,2018-01-22T21:30:00Z,49.4
763169,20,10,2018-01-22T22:30:00Z,52.54
763170,20.4,11.4,2018-01-22T23:30:00Z,56.26
763171,19,10,2018-01-23T00:30:00Z,55.91
763172,18,10,2018-01-23T01:30:00Z,59.52
763173,17.4,12,2018-01-23T02:30:00Z,70.59
763174,17,10,2018-01-23T03:30:00Z,63.4
763175,18,11,2018-01-23T04:30:00Z,63.62
763176,17.4,13.9,2018-01-23T05:30:00Z,79.93
763177,17,12,2018-01-23T06:30:00Z,72.4
763178,17,12,2018-01-23T07:30:00Z,72.4
763179,17.2,14,2018-01-23T08:30:00Z,81.47
763180,21,13,2018-01-23T09:30:00Z,60.24
763181,22,13,2018-01-23T10:30:00Z,56.66
763182,24,13,2018-01-23T11:30:00Z,50.2
763183,25,9,2018-01-23T12:30:00Z,36.26
763184,26,10,2018-01-23T13:30:00Z,36.54
763185,26.8,10,2018-01-23T14:30:00Z,34.86
763186,27,8,2018-01-23T15:30:00Z,30.1
763187,26,8,2018-01-23T16:30:00Z,31.93
763188,25.4,9.4,2018-01-23T17:30:00Z,36.37
763189,24,9,2018-01-23T18:30:00Z,38.49
763190,22,10,2018-01-23T19:30:00Z,46.47
763191,19.4,12.7,2018-01-23T20:30:00Z,65.21
763192,20,9,2018-01-23T21:30:00Z,49.13
763193,19,11,2018-01-23T22:30:00Z,59.76
763194,16.6,11.9,2018-01-23T23:30:00Z,73.77
763195,17,12,2018-01-24T00:30:00Z,72.4
763196,16,10,2018-01-24T01:30:00Z,67.56
763197,14.4,10.6,2018-01-24T02:30:00Z,77.94
763198,16,11,2018-01-24T03:30:00Z,72.22
763199,15,9,2018-01-24T04:30:00Z,67.36
763200,13.2,8.9,2018-01-24T05:30:00Z,75.18
763201,13,8,2018-01-24T06:30:00Z,71.66
763202,13,9,2018-01-24T07:30:00Z,76.68
763203,12.8,10.1,2018-01-24T08:30:00Z,83.65
763204,19,10,2018-01-24T09:30:00Z,55.91
763205,22,10,2018-01-24T10:30:00Z,46.47
763206,23.8,10.9,2018-01-24T11:30:00Z,44.24
763207,26,8,2018-01-24T12:30:00Z,31.93
763208,26,5,2018-01-24T13:30:00Z,25.98
763209,26.6,7.6,2018-01-24T14:30:00Z,29.99
763210,27,5,2018-01-24T15:30:00Z,24.49
763212,26,6.5,2018-01-24T17:30:00Z,28.82
763213,23,5,2018-01-24T18:30:00Z,31.08
763214,22,5,2018-01-24T19:30:00Z,33.03
763215,18,10.6,2018-01-24T20:30:00Z,61.96
763216,18,9,2018-01-24T21:30:00Z,55.66
763217,17,8,2018-01-24T22:30:00Z,55.4
763218,15,9.2,2018-01-24T23:30:00Z,68.27
763219,15,11,2018-01-25T00:30:00Z,77
763220,15,10,2018-01-25T01:30:00Z,72.03
763221,12,9.6,2018-01-25T02:30:00Z,85.25
763222,14,9,2018-01-25T03:30:00Z,71.85
763223,15,7,2018-01-25T04:30:00Z,58.79
763224,13.8,6.8,2018-01-25T05:30:00Z,62.67
763225,11,7,2018-01-25T06:30:00Z,76.36
763226,11,6,2018-01-25T07:30:00Z,71.28
763227,13.2,7.5,2018-01-25T08:30:00Z,68.36
763228,20,3,2018-01-25T09:30:00Z,32.46
763229,23,5,2018-01-25T10:30:00Z,31.08
763230,24.2,7,2018-01-25T11:30:00Z,33.2
763231,27,4,2018-01-25T12:30:00Z,22.84
763232,26,3,2018-01-25T13:30:00Z,22.57
763233,26.6,7.6,2018-01-25T14:30:00Z,29.99
763234,27,3,2018-01-25T15:30:00Z,21.28
763235,27,4,2018-01-25T16:30:00Z,22.84
763236,25.4,7.3,2018-01-25T17:30:00Z,31.55
763237,23,5,2018-01-25T18:30:00Z,31.08
763238,20,6,2018-01-25T19:30:00Z,40.03
763239,17.8,9.9,2018-01-25T20:30:00Z,59.87
763240,18,8,2018-01-25T21:30:00Z,52.01
763241,16,9,2018-01-25T22:30:00Z,63.17
763242,14.6,9.1,2018-01-25T23:30:00Z,69.58
763243,16,10,2018-01-26T00:30:00Z,67.56
763244,15,11,2018-01-26T01:30:00Z,77
763245,12.2,8.6,2018-01-26T02:30:00Z,78.66
763246,13,7,2018-01-26T03:30:00Z,66.93
763247,12,7,2018-01-26T04:30:00Z,71.47
763248,11,7.7,2018-01-26T05:30:00Z,80.1
763249,12,7,2018-01-26T06:30:00Z,71.47
763250,12,7,2018-01-26T07:30:00Z,71.47
763251,11.6,7.5,2018-01-26T08:30:00Z,75.94
763252,19,6,2018-01-26T09:30:00Z,42.6
763253,23,6,2018-01-26T10:30:00Z,33.32
763254,25,7.2,2018-01-26T11:30:00Z,32.09
763255,27,5,2018-01-26T12:30:00Z,24.49
763256,28,5,2018-01-26T13:30:00Z,23.1
763257,28.6,10.7,2018-01-26T14:30:00Z,32.88
763258,28,3,2018-01-26T15:30:00Z,20.07
763259,28,2,2018-01-26T16:30:00Z,18.7
763260,27.4,8.3,2018-01-26T17:30:00Z,30.01
763261,24,5,2018-01-26T18:30:00Z,29.27
763262,22,6,2018-01-26T19:30:00Z,35.4
763263,19.4,9.2,2018-01-26T20:30:00Z,51.68
763264,19,8,2018-01-26T21:30:00Z,48.86
763265,18,9,2018-01-26T22:30:00Z,55.66
763266,15.2,9.4,2018-01-26T23:30:00Z,68.31
763267,16,8,2018-01-27T00:30:00Z,59.04
763268,16,8,2018-01-27T01:30:00Z,59.04
763269,13.6,8.9,2018-01-27T02:30:00Z,73.24
763270,14,7,2018-01-27T03:30:00Z,62.72
763271,13,9,2018-01-27T04:30:00Z,76.68
763272,12.8,8.4,2018-01-27T05:30:00Z,74.6
763273,13,8,2018-01-27T06:30:00Z,71.66
763274,12,7,2018-01-27T07:30:00Z,71.47
763275,13.8,7.3,2018-01-27T08:30:00Z,64.85
763276,19,6,2018-01-27T09:30:00Z,42.6
763277,22,6,2018-01-27T10:30:00Z,35.4
763278,24.4,9.9,2018-01-27T11:30:00Z,39.92
763279,27,7,2018-01-27T12:30:00Z,28.12
763280,28,7,2018-01-27T13:30:00Z,26.52
763281,28.2,9.6,2018-01-27T14:30:00Z,31.26
763282,30,6,2018-01-27T15:30:00Z,22.05
763283,29,6,2018-01-27T16:30:00Z,23.36
763284,28.4,7.2,2018-01-27T17:30:00Z,26.26
763285,25,7,2018-01-27T18:30:00Z,31.65
763286,23,7,2018-01-27T19:30:00Z,35.69
763287,19.6,10.8,2018-01-27T20:30:00Z,56.81
763288,20,11,2018-01-27T21:30:00Z,56.16
763289,20,10,2018-01-27T22:30:00Z,52.54
763290,15.6,11.5,2018-01-27T23:30:00Z,76.58
763291,18,10,2018-01-28T00:30:00Z,59.52
763292,16,10,2018-01-28T01:30:00Z,67.56
763293,13.4,9.9,2018-01-28T02:30:00Z,79.36
763294,15,11,2018-01-28T03:30:00Z,77
763295,14,10,2018-01-28T04:30:00Z,76.84
763296,12.6,10.3,2018-01-28T05:30:00Z,85.89
763297,13,10,2018-01-28T06:30:00Z,82.01
763298,14,9,2018-01-28T07:30:00Z,71.85
763299,13.4,9.5,2018-01-28T08:30:00Z,77.26
763300,20,8,2018-01-28T09:30:00Z,45.91
763301,23,8,2018-01-28T10:30:00Z,38.21
763302,24.8,10.5,2018-01-28T11:30:00Z,40.57
763303,27,8,2018-01-28T12:30:00Z,30.1
763304,28,6,2018-01-28T13:30:00Z,24.76
763305,29,7.7,2018-01-28T14:30:00Z,26.25
763306,29,5,2018-01-28T15:30:00Z,21.79
763307,29,6,2018-01-28T16:30:00Z,23.36
763308,28.4,9.9,2018-01-28T17:30:00Z,31.53
763309,26,7,2018-01-28T18:30:00Z,29.82
763310,24,7,2018-01-28T19:30:00Z,33.6
763311,20,11.7,2018-01-28T20:30:00Z,58.83
763314,16,10.3,2018-01-28T23:30:00Z,68.93
763316,15,10,2018-01-29T01:30:00Z,72.03
763317,14.4,9.8,2018-01-29T02:30:00Z,73.88
763318,13,9,2018-01-29T03:30:00Z,76.68
763319,13,9,2018-01-29T04:30:00Z,76.68
763320,13,9.1,2018-01-29T05:30:00Z,77.2
763321,13,10,2018-01-29T06:30:00Z,82.01
763322,13,9,2018-01-29T07:30:00Z,76.68
763323,14.4,8,2018-01-29T08:30:00Z,65.43
763324,19,10,2018-01-29T09:30:00Z,55.91
763325,23,11,2018-01-29T10:30:00Z,46.74
763326,25.8,8.4,2018-01-29T11:30:00Z,33.2
763327,28,7,2018-01-29T12:30:00Z,26.52
763328,29,5,2018-01-29T13:30:00Z,21.79
763329,29.4,7.8,2018-01-29T14:30:00Z,25.82
763330,30,4,2018-01-29T15:30:00Z,19.18
763331,30,6,2018-01-29T16:30:00Z,22.05
763332,29,10.3,2018-01-29T17:30:00Z,31.28
763333,25,8,2018-01-29T18:30:00Z,33.88
763334,23,8,2018-01-29T19:30:00Z,38.21
763335,19.6,12.1,2018-01-29T20:30:00Z,61.91
763336,20,12,2018-01-29T21:30:00Z,60
763337,19,11,2018-01-29T22:30:00Z,59.76
763338,15.6,11.5,2018-01-29T23:30:00Z,76.58
763339,16,11,2018-01-30T00:30:00Z,72.22
763340,16,12,2018-01-30T01:30:00Z,77.16
763341,13.8,9.9,2018-01-30T02:30:00Z,77.32
763342,15,11,2018-01-30T03:30:00Z,77
763343,15,10,2018-01-30T04:30:00Z,72.03
763344,15.6,9,2018-01-30T05:30:00Z,64.81
763345,15,9,2018-01-30T06:30:00Z,67.36
763346,15,9,2018-01-30T07:30:00Z,67.36
763347,15.4,9.2,2018-01-30T08:30:00Z,66.54
763348,21,8,2018-01-30T09:30:00Z,43.17
763349,24,9,2018-01-30T10:30:00Z,38.49
763350,27,11.2,2018-01-30T11:30:00Z,37.31
763351,30,10,2018-01-30T12:30:00Z,28.94
763352,32,9,2018-01-30T13:30:00Z,24.14
763353,31.4,12.1,2018-01-30T14:30:00Z,30.71
763354,32,9,2018-01-30T15:30:00Z,24.14
763355,32,9,2018-01-30T16:30:00Z,24.14
763356,31,12.9,2018-01-30T17:30:00Z,33.11
763357,28,13,2018-01-30T18:30:00Z,39.62
763358,24,11,2018-01-30T19:30:00Z,44.01
763359,20.8,15.1,2018-01-30T20:30:00Z,69.87
763360,21,11,2018-01-30T21:30:00Z,52.8
763361,20,13,2018-01-30T22:30:00Z,64.07
763362,18.4,13.1,2018-01-30T23:30:00Z,71.25
763363,18,13,2018-01-31T00:30:00Z,72.58
763364,17,12,2018-01-31T01:30:00Z,72.4
763365,15.8,12.2,2018-01-31T02:30:00Z,79.18
763366,15,11,2018-01-31T03:30:00Z,77
763367,15,10,2018-01-31T04:30:00Z,72.03
763368,16.6,11.9,2018-01-31T05:30:00Z,73.77
763369,14,9,2018-01-31T06:30:00Z,71.85
763370,14,9,2018-01-31T07:30:00Z,71.85
763371,16,12.4,2018-01-31T08:30:00Z,79.21
763372,19,11,2018-01-31T09:30:00Z,59.76
763373,22,10,2018-01-31T10:30:00Z,46.47
763374,29.2,10.7,2018-01-31T11:30:00Z,31.75
763375,31,9,2018-01-31T12:30:00Z,25.55
763376,32,8,2018-01-31T13:30:00Z,22.56
763377,33.8,11.4,2018-01-31T14:30:00Z,25.61
763378,34,11,2018-01-31T15:30:00Z,24.66
763379,34,7,2018-01-31T16:30:00Z,18.83
763380,32.4,10.1,2018-01-31T17:30:00Z,25.41
763381,30,8,2018-01-31T18:30:00Z,25.29
763382,27,9,2018-01-31T19:30:00Z,32.21
763383,23.4,14.3,2018-01-31T20:30:00Z,56.64
763384,24,13,2018-01-31T21:30:00Z,50.2
763385,21,15,2018-01-31T22:30:00Z,68.58
763386,19.4,12.7,2018-01-31T23:30:00Z,65.21
763387,21,13,2018-02-01T00:30:00Z,60.24
763388,19,13,2018-02-01T01:30:00Z,68.18
763389,17,12.3,2018-02-01T02:30:00Z,73.84
763390,18,10,2018-02-01T03:30:00Z,59.52
763391,19,11,2018-02-01T04:30:00Z,59.76
763392,16.4,13.2,2018-02-01T05:30:00Z,81.37
763393,16,12,2018-02-01T06:30:00Z,77.16
763394,16,11,2018-02-01T07:30:00Z,72.22
763395,17.2,11.7,2018-02-01T08:30:00Z,70.09
763396,23,11,2018-02-01T09:30:00Z,46.74
763397,27,11,2018-02-01T10:30:00Z,36.82
763398,29.4,9.9,2018-02-01T11:30:00Z,29.76
763399,29,10,2018-02-01T12:30:00Z,30.66
763400,33,9,2018-02-01T13:30:00Z,22.82
763401,32.4,10.1,2018-02-01T14:30:00Z,25.41
763402,32,9,2018-02-01T15:30:00Z,24.14
763403,32,8,2018-02-01T16:30:00Z,22.56
763404,31,11,2018-02-01T17:30:00Z,29.21
763405,28,11,2018-02-01T18:30:00Z,34.73
763406,27,12,2018-02-01T19:30:00Z,39.34
763407,24,15.4,2018-02-01T20:30:00Z,58.64
763408,24,12,2018-02-01T21:30:00Z,47.01
763409,23,12,2018-02-01T22:30:00Z,49.93
763410,22.4,13.8,2018-02-01T23:30:00Z,58.25
763411,22,12,2018-02-02T00:30:00Z,53.06
763412,22,11,2018-02-02T01:30:00Z,49.67
763413,20.6,14.1,2018-02-02T02:30:00Z,66.32
763414,18,12,2018-02-02T03:30:00Z,67.97
763415,18,12,2018-02-02T04:30:00Z,67.97
763416,18,12.6,2018-02-02T05:30:00Z,70.71
763417,18,11,2018-02-02T06:30:00Z,63.62
763418,18,11,2018-02-02T07:30:00Z,63.62
763419,16.8,12.9,2018-02-02T08:30:00Z,77.79
763420,23,11,2018-02-02T09:30:00Z,46.74
763421,25,12,2018-02-02T10:30:00Z,44.28
763422,26.4,14,2018-02-02T11:30:00Z,46.44
763423,29,11,2018-02-02T12:30:00Z,32.77
763424,30,11,2018-02-02T13:30:00Z,30.93
763425,30.4,11.5,2018-02-02T14:30:00Z,31.25
763426,31,9,2018-02-02T15:30:00Z,25.55
763427,30,9,2018-02-02T16:30:00Z,27.06
763428,29.4,9.9,2018-02-02T17:30:00Z,29.76
763429,27,9,2018-02-02T18:30:00Z,32.21
763430,25,10,2018-02-02T19:30:00Z,38.78
763431,23.6,11.1,2018-02-02T20:30:00Z,45.38
763432,22,9,2018-02-02T21:30:00Z,43.45
763433,22,9,2018-02-02T22:30:00Z,43.45
763434,19.4,11.8,2018-02-02T23:30:00Z,61.46
763435,20,10,2018-02-03T00:30:00Z,52.54
763436,18,9,2018-02-03T01:30:00Z,55.66
763437,16,10.3,2018-02-03T02:30:00Z,68.93
763438,17,9,2018-02-03T03:30:00Z,59.28
763439,17,8,2018-02-03T04:30:00Z,55.4
763440,15.4,10.5,2018-02-03T05:30:00Z,72.59
763441,15,11,2018-02-03T06:30:00Z,77
763442,15,11,2018-02-03T07:30:00Z,77
763443,16,10.3,2018-02-03T08:30:00Z,68.93
763444,21,9,2018-02-03T09:30:00Z,46.19
763445,25,8,2018-02-03T10:30:00Z,33.88
763446,26.8,8.9,2018-02-03T11:30:00Z,32.37
763447,29,7,2018-02-03T12:30:00Z,25.02
763448,29,7,2018-02-03T13:30:00Z,25.02
763449,29.6,8.7,2018-02-03T14:30:00Z,27.13
763450,31,9,2018-02-03T15:30:00Z,25.55
763451,30,8,2018-02-03T16:30:00Z,25.29
763452,29,9.3,2018-02-03T17:30:00Z,29.25
763453,27,9,2018-02-03T18:30:00Z,32.21
763454,25,9,2018-02-03T19:30:00Z,36.26
763455,20.8,13.1,2018-02-03T20:30:00Z,61.38
763456,22,9,2018-02-03T21:30:00Z,43.45
763457,21,9,2018-02-03T22:30:00Z,46.19
763458,18.8,11.1,2018-02-03T23:30:00Z,60.92
763459,19,11,2018-02-04T00:30:00Z,59.76
763460,18,11,2018-02-04T01:30:00Z,63.62
763461,17.4,10.7,2018-02-04T02:30:00Z,64.77
763462,16,11,2018-02-04T03:30:00Z,72.22
763464,17.6,8.7,2018-02-04T05:30:00Z,55.93
763465,15,9,2018-02-04T06:30:00Z,67.36
763466,15,9,2018-02-04T07:30:00Z,67.36
763467,18.4,7.9,2018-02-04T08:30:00Z,50.38
763468,21,9,2018-02-04T09:30:00Z,46.19
763469,23,10,2018-02-04T10:30:00Z,43.73
763470,25.8,9.5,2018-02-04T11:30:00Z,35.76
763471,28,10,2018-02-04T12:30:00Z,32.49
763472,30,10,2018-02-04T13:30:00Z,28.94
763473,30,10.9,2018-02-04T14:30:00Z,30.73
763474,30,10,2018-02-04T15:30:00Z,28.94
763475,30,9,2018-02-04T16:30:00Z,27.06
763476,29.4,10.9,2018-02-04T17:30:00Z,31.81
763477,27,11,2018-02-04T18:30:00Z,36.82
763478,25,11,2018-02-04T19:30:00Z,41.45
763479,23,14.6,2018-02-04T20:30:00Z,59.16
763480,23,13,2018-02-04T21:30:00Z,53.32
763481,22,12,2018-02-04T22:30:00Z,53.06
763482,21,13.7,2018-02-04T23:30:00Z,63.05
763483,21,14,2018-02-05T00:30:00Z,64.29
763484,20,13,2018-02-05T01:30:00Z,64.07
763485,19.4,11,2018-02-05T02:30:00Z,58.29
763486,19,11,2018-02-05T03:30:00Z,59.76
763487,18,12,2018-02-05T04:30:00Z,67.97
763488,19,9.6,2018-02-05T05:30:00Z,54.43
763489,18,12,2018-02-05T06:30:00Z,67.97
763490,18,12,2018-02-05T07:30:00Z,67.97
763491,18.8,10.3,2018-02-05T08:30:00Z,57.76
763492,22,10,2018-02-05T09:30:00Z,46.47
763493,23,10,2018-02-05T10:30:00Z,43.73
763494,24.6,11.6,2018-02-05T11:30:00Z,44.17
763495,25,11,2018-02-05T12:30:00Z,41.45
763496,27,12,2018-02-05T13:30:00Z,39.34
763497,27.8,14.1,2018-02-05T14:30:00Z,43.06
763498,28,12,2018-02-05T15:30:00Z,37.1
763499,28,13,2018-02-05T16:30:00Z,39.62
763500,27,14.8,2018-02-05T17:30:00Z,47.21
763501,25,14,2018-02-05T18:30:00Z,50.46
763502,24,14,2018-02-05T19:30:00Z,53.58
763503,23,16.5,2018-02-05T20:30:00Z,66.81
763504,23,14,2018-02-05T21:30:00Z,56.91
763505,22,14,2018-02-05T22:30:00Z,60.47
763506,22,15.3,2018-02-05T23:30:00Z,65.76
763507,22,14,2018-02-06T00:30:00Z,60.47
763508,22,13,2018-02-06T01:30:00Z,56.66
763509,20.8,14.7,2018-02-06T02:30:00Z,68.1
763510,21,12,2018-02-06T03:30:00Z,56.41
763511,21,12,2018-02-06T04:30:00Z,56.41
763512,20.4,12.6,2018-02-06T05:30:00Z,60.89
763513,20,11,2018-02-06T06:30:00Z,56.16
763514,20,11,2018-02-06T07:30:00Z,56.16
763515,20,13,2018-02-06T08:30:00Z,64.07
763516,21,13,2018-02-06T09:30:00Z,60.24
763517,23,13,2018-02-06T10:30:00Z,53.32
763518,23.6,14.1,2018-02-06T11:30:00Z,55.24
763519,26,12,2018-02-06T12:30:00Z,41.73
763520,26,12,2018-02-06T13:30:00Z,41.73
763521,26.6,13.8,2018-02-06T14:30:00Z,45.31
763522,27,12,2018-02-06T15:30:00Z,39.34
763523,26,13,2018-02-06T16:30:00Z,44.56
763524,26,16.7,2018-02-06T17:30:00Z,56.55
763525,25,13,2018-02-06T18:30:00Z,47.28
763526,24,13,2018-02-06T19:30:00Z,50.2
763527,23.2,17.4,2018-02-06T20:30:00Z,69.89
763528,22,17,2018-02-06T21:30:00Z,73.29
763529,22,17,2018-02-06T22:30:00Z,73.29
763530,22.8,11.8,2018-02-06T23:30:00Z,49.88
763531,21,15,2018-02-07T00:30:00Z,68.58
763532,21,15,2018-02-07T01:30:00Z,68.58
763533,21.2,13.6,2018-02-07T02:30:00Z,61.87
763534,20,15,2018-02-07T03:30:00Z,72.94
763535,20,15,2018-02-07T04:30:00Z,72.94
763536,19.8,13.9,2018-02-07T05:30:00Z,68.78
763537,19,15,2018-02-07T06:30:00Z,77.62
763538,20,14,2018-02-07T07:30:00Z,68.38
763539,19,13.8,2018-02-07T08:30:00Z,71.82
763540,22,12,2018-02-07T09:30:00Z,53.06
763541,23,13,2018-02-07T10:30:00Z,53.32
763542,28,14,2018-02-07T11:30:00Z,42.28
763543,29,13,2018-02-07T12:30:00Z,37.38
763544,30,9,2018-02-07T13:30:00Z,27.06
763545,30.2,10.7,2018-02-07T14:30:00Z,29.98
763546,31,11,2018-02-07T15:30:00Z,29.21
763547,32,11,2018-02-07T16:30:00Z,27.6
763548,29.4,11.4,2018-02-07T17:30:00Z,32.88
763549,28,11,2018-02-07T18:30:00Z,34.73
763550,26,11,2018-02-07T19:30:00Z,39.06
763551,24,11.7,2018-02-07T20:30:00Z,46.09
763552,24,11,2018-02-07T21:30:00Z,44.01
763553,23,12,2018-02-07T22:30:00Z,49.93
763554,21.8,10.5,2018-02-07T23:30:00Z,48.63
763555,21,11,2018-02-08T00:30:00Z,52.8
763556,20,12,2018-02-08T01:30:00Z,60
763557,19.4,7.7,2018-02-08T02:30:00Z,46.69
763558,18,10,2018-02-08T03:30:00Z,59.52
763559,17,8,2018-02-08T04:30:00Z,55.4
763560,17.4,7,2018-02-08T05:30:00Z,50.45
763561,17,8,2018-02-08T06:30:00Z,55.4
763562,17,8,2018-02-08T07:30:00Z,55.4
763563,17.8,7.1,2018-02-08T08:30:00Z,49.54
763564,19,7,2018-02-08T09:30:00Z,45.63
763565,22,7,2018-02-08T10:30:00Z,37.92
763566,26,7.1,2018-02-08T11:30:00Z,30.03
763567,27,7,2018-02-08T12:30:00Z,28.12
763568,29,7,2018-02-08T13:30:00Z,25.02
763569,29.8,-2.5,2018-02-08T14:30:00Z,12.15
763570,30,1,2018-02-08T15:30:00Z,15.5
763571,30,1,2018-02-08T16:30:00Z,15.5
763572,29.4,2.6,2018-02-08T17:30:00Z,17.99
