time,temp,dew,date,RH
803340,29,24.7,2022-08-23T17:30:00Z,77.66
803343,27.8,24.6,2022-08-23T20:30:00Z,82.77
803346,27.6,24.7,2022-08-23T23:30:00Z,84.25
803349,27.4,24.5,2022-08-24T02:30:00Z,84.22
803352,27,24.7,2022-08-24T05:30:00Z,87.26
803355,28.2,25.4,2022-08-24T08:30:00Z,84.81
803358,30,25.2,2022-08-24T11:30:00Z,75.52
803361,30.6,24.9,2022-08-24T14:30:00Z,71.68
803364,29.6,24.8,2022-08-24T17:30:00Z,75.46
803367,28,24.6,2022-08-24T20:30:00Z,81.81
803370,27.6,25,2022-08-24T23:30:00Z,85.77
803373,27.2,24.6,2022-08-25T02:30:00Z,85.73
803376,27,24.4,2022-08-25T05:30:00Z,85.71
803379,28,25.2,2022-08-25T08:30:00Z,84.79
803382,29.4,24.8,2022-08-25T11:30:00Z,76.34
803385,31.2,25,2022-08-25T14:30:00Z,69.68
803388,29.6,24.8,2022-08-25T17:30:00Z,75.46
803391,28,24.6,2022-08-25T20:30:00Z,81.81
803394,27.6,24.1,2022-08-25T23:30:00Z,81.27
803397,27.2,24.3,2022-08-26T02:30:00Z,84.2
803400,26.8,24.5,2022-08-26T05:30:00Z,87.24
803403,27,24.1,2022-08-26T08:30:00Z,84.18
803406,28.8,25.1,2022-08-26T11:30:00Z,80.46
803409,30.2,23.6,2022-08-26T14:30:00Z,67.84
803412,30.4,23.5,2022-08-26T17:30:00Z,66.66
803415,28,24.6,2022-08-26T20:30:00Z,81.81
803418,27.6,24.7,2022-08-26T23:30:00Z,84.25
803421,27.4,25.1,2022-08-27T02:30:00Z,87.3
803424,26.8,23.3,2022-08-27T05:30:00Z,81.17
803427,27.8,23.4,2022-08-27T08:30:00Z,77.01
803430,30,22.4,2022-08-27T11:30:00Z,63.81
803433,31.6,21.6,2022-08-27T14:30:00Z,55.47
803436,30.6,22.4,2022-08-27T17:30:00Z,61.66
803439,28.2,23.6,2022-08-27T20:30:00Z,76.15
803442,28,24.3,2022-08-27T23:30:00Z,80.35
803445,27.8,24.3,2022-08-28T02:30:00Z,81.3
803448,27.4,23.9,2022-08-28T05:30:00Z,81.25
803451,27.8,23.4,2022-08-28T08:30:00Z,77.01
803454,30.6,22.1,2022-08-28T11:30:00Z,60.54
803457,32.2,22.3,2022-08-28T14:30:00Z,55.95
803460,30.4,23.1,2022-08-28T17:30:00Z,65.07
803463,28.2,24.2,2022-08-28T20:30:00Z,78.95
803466,27.8,24,2022-08-28T23:30:00Z,79.85
803469,27.2,24.3,2022-08-29T02:30:00Z,84.2
803472,27,24.1,2022-08-29T05:30:00Z,84.18
803475,28,23.9,2022-08-29T08:30:00Z,78.45
803478,31,23.5,2022-08-29T11:30:00Z,64.41
803481,32,22.7,2022-08-29T14:30:00Z,57.98
803484,31,23.2,2022-08-29T17:30:00Z,63.26
803487,28.4,24.4,2022-08-29T20:30:00Z,78.98
803490,28.2,24.8,2022-08-29T23:30:00Z,81.83
803493,28,24.9,2022-08-30T02:30:00Z,83.29
803496,27.6,25.6,2022-08-30T05:30:00Z,88.88
803499,29,24.4,2022-08-30T08:30:00Z,76.27
803502,31.6,24.8,2022-08-30T11:30:00Z,67.3
803505,32.8,23.9,2022-08-30T14:30:00Z,59.59
803508,31.2,23.1,2022-08-30T17:30:00Z,62.16
803511,29.6,24.8,2022-08-30T20:30:00Z,75.46
803514,29,25.3,2022-08-30T23:30:00Z,80.48
803517,28,25.4,2022-08-31T02:30:00Z,85.81
803520,27.8,25.5,2022-08-31T05:30:00Z,87.33
803523,29,25.9,2022-08-31T08:30:00Z,83.4
803526,32,24.9,2022-08-31T11:30:00Z,66.19
803529,31.4,26.7,2022-08-31T14:30:00Z,76.19
803532,33,26.3,2022-08-31T17:30:00Z,67.98
803535,30.2,26.3,2022-08-31T20:30:00Z,79.69
803538,29.8,27.3,2022-08-31T23:30:00Z,86.49
803541,29.4,26.9,2022-09-01T02:30:00Z,86.45
803544,28.8,26.6,2022-09-01T05:30:00Z,87.94
803547,25.4,24.5,2022-09-01T08:30:00Z,94.77
803550,27,26.2,2022-09-01T11:30:00Z,95.4
803553,30,24.9,2022-09-01T14:30:00Z,74.18
803556,31.2,24.7,2022-09-01T17:30:00Z,68.44
803559,28,25.7,2022-09-01T20:30:00Z,87.35
803562,27.8,26.1,2022-09-01T23:30:00Z,90.49
803565,27.6,25.3,2022-09-02T02:30:00Z,87.31
803568,27.2,25.5,2022-09-02T05:30:00Z,90.45
803571,27.8,26.1,2022-09-02T08:30:00Z,90.49
803574,31.4,25.5,2022-09-02T11:30:00Z,70.97
803577,33.4,24,2022-09-02T14:30:00Z,57.96
803580,32.8,27.9,2022-09-02T17:30:00Z,75.51
803583,30,26.9,2022-09-02T20:30:00Z,83.51
803586,29.6,27.1,2022-09-02T23:30:00Z,86.47
803589,29,27.9,2022-09-03T02:30:00Z,93.81
803592,28.4,27.3,2022-09-03T05:30:00Z,93.78
803595,29.2,27.8,2022-09-03T08:30:00Z,92.19
803598,32,27.3,2022-09-03T11:30:00Z,76.28
803601,34,26.2,2022-09-03T14:30:00Z,63.89
803604,33.8,26.6,2022-09-03T17:30:00Z,66.16
803607,30.6,27,2022-09-03T20:30:00Z,81.16
803610,29.8,26.7,2022-09-03T23:30:00Z,83.49
803613,28.8,26.3,2022-09-04T02:30:00Z,86.39
803616,28.8,27.1,2022-09-04T05:30:00Z,90.56
803619,29,25,2022-09-04T08:30:00Z,79.06
803622,30.8,23.9,2022-09-04T11:30:00Z,66.74
803625,32.4,23.4,2022-09-04T14:30:00Z,59.14
803628,31.6,25.1,2022-09-04T17:30:00Z,68.52
803631,29.4,26,2022-09-04T20:30:00Z,81.98
803634,29,26.2,2022-09-04T23:30:00Z,84.9
803637,28.6,26.1,2022-09-05T02:30:00Z,86.37
803640,28.4,26.2,2022-09-05T05:30:00Z,87.9
803643,28.6,23.7,2022-09-05T08:30:00Z,74.85
803646,30.4,23.8,2022-09-05T11:30:00Z,67.88
803649,31.6,23.5,2022-09-05T14:30:00Z,62.25
803652,31,24.7,2022-09-05T17:30:00Z,69.23
803655,29.2,24.9,2022-09-05T20:30:00Z,77.68
803658,28.6,25.8,2022-09-05T23:30:00Z,84.85
803661,28.4,25.9,2022-09-06T02:30:00Z,86.36
803664,27.8,24.6,2022-09-06T05:30:00Z,82.77
803667,27.8,24.9,2022-09-06T08:30:00Z,84.27
803670,28.8,25.1,2022-09-06T11:30:00Z,80.46
803673,30.4,24.7,2022-09-06T14:30:00Z,71.64
803676,30.2,24.2,2022-09-06T17:30:00Z,70.33
803679,29.2,25.8,2022-09-06T20:30:00Z,81.96
803682,28,25.4,2022-09-06T23:30:00Z,85.81
803685,27.4,24.8,2022-09-07T02:30:00Z,85.75
803688,27,25.6,2022-09-07T05:30:00Z,92.07
803691,29.2,26.1,2022-09-07T08:30:00Z,83.42
803694,31.6,25.1,2022-09-07T11:30:00Z,68.52
803697,33.8,24.1,2022-09-07T14:30:00Z,57.02
803700,33.2,25.3,2022-09-07T17:30:00Z,63.35
803703,30.8,25.4,2022-09-07T20:30:00Z,73
803706,30.2,26,2022-09-07T23:30:00Z,78.29
803709,29.4,26.3,2022-09-08T02:30:00Z,83.45
803712,28.8,26,2022-09-08T05:30:00Z,84.87
803715,28.8,24.8,2022-09-08T08:30:00Z,79.03
803718,32.6,25,2022-09-08T11:30:00Z,64.36
803721,32.4,26.9,2022-09-08T14:30:00Z,72.84
803724,32,27,2022-09-08T17:30:00Z,74.95
803727,26,24.9,2022-09-08T20:30:00Z,93.67
803730,27,26.2,2022-09-08T23:30:00Z,95.4
803733,27.4,25.7,2022-09-09T02:30:00Z,90.47
803736,27,25.6,2022-09-09T05:30:00Z,92.07
803739,28.2,25.1,2022-09-09T08:30:00Z,83.31
803742,32,26.4,2022-09-09T11:30:00Z,72.35
803745,35,26.4,2022-09-09T14:30:00Z,61.16
803748,30,24.9,2022-09-09T17:30:00Z,74.18
803751,27.8,26.1,2022-09-09T20:30:00Z,90.49
803754,27,25.6,2022-09-09T23:30:00Z,92.07
803757,26.6,25.5,2022-09-10T02:30:00Z,93.7
803760,26.4,25.8,2022-09-10T05:30:00Z,96.51
803763,27.4,26,2022-09-10T08:30:00Z,92.09
803766,32,25.5,2022-09-10T11:30:00Z,68.59
803769,33.8,27.5,2022-09-10T14:30:00Z,69.75
803772,31,26.6,2022-09-10T17:30:00Z,77.49
803775,26.4,25,2022-09-10T20:30:00Z,92.03
803778,26.2,25.6,2022-09-10T23:30:00Z,96.51
803781,26,25.1,2022-09-11T02:30:00Z,94.8
803784,26.2,25.1,2022-09-11T05:30:00Z,93.68
803787,26.8,25.7,2022-09-11T08:30:00Z,93.71
803790,29.6,26,2022-09-11T11:30:00Z,81.04
803793,31.4,26.1,2022-09-11T14:30:00Z,73.54
803796,31.2,25.3,2022-09-11T17:30:00Z,70.93
803799,29.6,26.5,2022-09-11T20:30:00Z,83.47
803802,29,26.8,2022-09-11T23:30:00Z,87.95
803805,26.6,25.7,2022-09-12T02:30:00Z,94.82
803808,26.8,25.1,2022-09-12T05:30:00Z,90.43
803811,27.6,25.9,2022-09-12T08:30:00Z,90.48
803814,30.2,26.3,2022-09-12T11:30:00Z,79.69
803817,27.6,26.8,2022-09-12T14:30:00Z,95.42
803820,28,27.2,2022-09-12T17:30:00Z,95.43
803823,27,26.7,2022-09-12T20:30:00Z,98.25
803826,25.8,25.2,2022-09-12T23:30:00Z,96.5
803829,25.6,25.3,2022-09-13T02:30:00Z,98.23
803832,25.4,24.8,2022-09-13T05:30:00Z,96.49
803835,26.8,26.2,2022-09-13T08:30:00Z,96.52
803838,29,26.4,2022-09-13T11:30:00Z,85.9
803841,28.6,25.5,2022-09-13T14:30:00Z,83.36
803844,28.4,25.9,2022-09-13T17:30:00Z,86.36
803847,27.8,26.1,2022-09-13T20:30:00Z,90.49
803850,27.4,26,2022-09-13T23:30:00Z,92.09
803853,27,26.2,2022-09-14T02:30:00Z,95.4
803856,27,25.9,2022-09-14T05:30:00Z,93.72
803859,28.2,25.9,2022-09-14T08:30:00Z,87.37
803862,28.4,26.4,2022-09-14T11:30:00Z,88.95
803865,29,26.8,2022-09-14T14:30:00Z,87.95
803868,29.2,25.5,2022-09-14T17:30:00Z,80.51
803871,28,26,2022-09-14T20:30:00Z,88.92
803874,27,25.9,2022-09-14T23:30:00Z,93.72
803877,27,25.9,2022-09-15T02:30:00Z,93.72
803880,26.6,26.3,2022-09-15T05:30:00Z,98.25
803883,27.4,26.6,2022-09-15T08:30:00Z,95.41
803886,26.4,25.8,2022-09-15T11:30:00Z,96.51
803889,27.4,26.6,2022-09-15T14:30:00Z,95.41
803892,27.4,26.3,2022-09-15T17:30:00Z,93.74
803895,25.6,25.3,2022-09-15T20:30:00Z,98.23
803898,25.6,25.3,2022-09-15T23:30:00Z,98.23
803901,25.8,25.2,2022-09-16T02:30:00Z,96.5
803904,25.4,24.8,2022-09-16T05:30:00Z,96.49
803907,26.6,25.7,2022-09-16T08:30:00Z,94.82
803910,28.6,25.5,2022-09-16T11:30:00Z,83.36
803913,28.8,25.7,2022-09-16T14:30:00Z,83.38
803916,27.4,24.5,2022-09-16T17:30:00Z,84.22
803919,25.4,25.1,2022-09-16T20:30:00Z,98.23
803922,24.2,23.6,2022-09-16T23:30:00Z,96.46
803925,24,23.4,2022-09-17T02:30:00Z,96.45
803928,24.2,23.6,2022-09-17T05:30:00Z,96.46
803931,26,25.1,2022-09-17T08:30:00Z,94.8
803934,28.6,24.9,2022-09-17T11:30:00Z,80.43
803937,31.2,24.3,2022-09-17T14:30:00Z,66.82
803940,30,24.3,2022-09-17T17:30:00Z,71.57
803943,28,25.7,2022-09-17T20:30:00Z,87.35
803946,27.2,25.2,2022-09-17T23:30:00Z,88.85
803949,26.2,25.1,2022-09-18T02:30:00Z,93.68
803952,25.7,24.6,2022-09-18T05:30:00Z,93.66
803955,27,25,2022-09-18T08:30:00Z,88.84
803958,29.7,25,2022-09-18T11:30:00Z,75.93
803961,27.6,25.6,2022-09-18T14:30:00Z,88.88
803964,28,25.7,2022-09-18T17:30:00Z,87.35
803967,27.5,25.1,2022-09-18T20:30:00Z,86.79
803970,27.4,25.4,2022-09-18T23:30:00Z,88.87
803973,27,24.7,2022-09-19T02:30:00Z,87.26
803976,26.8,25.4,2022-09-19T05:30:00Z,92.05
803979,27.4,25.1,2022-09-19T08:30:00Z,87.3
803982,27.8,24.6,2022-09-19T11:30:00Z,82.77
803985,28.6,24.9,2022-09-19T14:30:00Z,80.43
803988,27.6,24.4,2022-09-19T17:30:00Z,82.75
803991,27,25,2022-09-19T20:30:00Z,88.84
803994,26.2,24.5,2022-09-19T23:30:00Z,90.38
803997,26.4,25,2022-09-20T02:30:00Z,92.03
804000,26.8,24.2,2022-09-20T05:30:00Z,85.69
804003,27.6,24.1,2022-09-20T08:30:00Z,81.27
804006,29.8,23.1,2022-09-20T11:30:00Z,67.35
804009,29.6,24.1,2022-09-20T14:30:00Z,72.36
804012,29,24.7,2022-09-20T17:30:00Z,77.66
804015,28,25.2,2022-09-20T20:30:00Z,84.79
804018,27.7,24,2022-09-20T23:30:00Z,80.31
804021,27.6,23.8,2022-09-21T02:30:00Z,79.82
804024,27.5,23.9,2022-09-21T05:30:00Z,80.77
804027,27.5,23.3,2022-09-21T08:30:00Z,77.9
804030,29.6,22.9,2022-09-21T11:30:00Z,67.31
804033,31.6,22.9,2022-09-21T14:30:00Z,60.03
804036,30.2,24.2,2022-09-21T17:30:00Z,70.33
804039,28.6,24.9,2022-09-21T20:30:00Z,80.43
804042,27.7,25.8,2022-09-21T23:30:00Z,89.42
804045,27.2,24,2022-09-22T02:30:00Z,82.7
804048,26.6,23.7,2022-09-22T05:30:00Z,84.14
804051,27.5,23.9,2022-09-22T08:30:00Z,80.77
804054,30,22.7,2022-09-22T11:30:00Z,64.99
804057,31.6,22.9,2022-09-22T14:30:00Z,60.03
804060,30.5,23.1,2022-09-22T17:30:00Z,64.7
804063,28,23.3,2022-09-22T20:30:00Z,75.66
804066,27.7,24,2022-09-22T23:30:00Z,80.31
804069,27.5,24.5,2022-09-23T02:30:00Z,83.73
804072,26.7,24.2,2022-09-23T05:30:00Z,86.19
804075,28,23.9,2022-09-23T08:30:00Z,78.45
804078,29.6,23.8,2022-09-23T11:30:00Z,71.07
804081,28.7,25.1,2022-09-23T14:30:00Z,80.93
804084,29.7,23.7,2022-09-23T17:30:00Z,70.24
804087,27.7,23.1,2022-09-23T20:30:00Z,76.07
804090,27.6,24.7,2022-09-23T23:30:00Z,84.25
804093,27,24.1,2022-09-24T02:30:00Z,84.18
804096,26.2,24.5,2022-09-24T05:30:00Z,90.38
804099,26.5,24.7,2022-09-24T08:30:00Z,89.87
804102,29.2,23.1,2022-09-24T11:30:00Z,69.72
804105,31.2,22.8,2022-09-24T14:30:00Z,61.05
804108,30,23,2022-09-24T17:30:00Z,66.18
804111,28,23.9,2022-09-24T20:30:00Z,78.45
804114,28,25.2,2022-09-24T23:30:00Z,84.79
804117,27.5,24.8,2022-09-25T02:30:00Z,85.25
804120,26.7,24.8,2022-09-25T05:30:00Z,89.35
804123,27.7,24.3,2022-09-25T08:30:00Z,81.77
804126,31.2,22.8,2022-09-25T11:30:00Z,61.05
804129,32,22,2022-09-25T14:30:00Z,55.56
804132,30.5,23.5,2022-09-25T17:30:00Z,66.28
804135,28.5,24.4,2022-09-25T20:30:00Z,78.52
804138,27.6,24.7,2022-09-25T23:30:00Z,84.25
804141,27.5,24.8,2022-09-26T02:30:00Z,85.25
804144,27,25,2022-09-26T05:30:00Z,88.84
804147,27,25.3,2022-09-26T08:30:00Z,90.44
804150,28.6,24.6,2022-09-26T11:30:00Z,79
804153,30.2,24.5,2022-09-26T14:30:00Z,71.61
804156,30,24.6,2022-09-26T17:30:00Z,72.87
804159,27.6,24.7,2022-09-26T20:30:00Z,84.25
804162,27,24.7,2022-09-26T23:30:00Z,87.26
804165,27,24.4,2022-09-27T02:30:00Z,85.71
804168,25.7,24.4,2022-09-27T05:30:00Z,92.54
804171,27.6,24.4,2022-09-27T08:30:00Z,82.75
804174,29.7,24.7,2022-09-27T11:30:00Z,74.58
804177,32.2,23.2,2022-09-27T14:30:00Z,59.09
804180,30,23.7,2022-09-27T17:30:00Z,69.04
804183,28.2,23.9,2022-09-27T20:30:00Z,77.54
804186,28,24.6,2022-09-27T23:30:00Z,81.81
804189,27.7,24.3,2022-09-28T02:30:00Z,81.77
804192,27.6,24.7,2022-09-28T05:30:00Z,84.25
804195,27.6,25.3,2022-09-28T08:30:00Z,87.31
804198,31,24.4,2022-09-28T11:30:00Z,67.99
804201,29.2,26.7,2022-09-28T14:30:00Z,86.43
804204,30.5,23.8,2022-09-28T17:30:00Z,67.49
804207,28.6,25.8,2022-09-28T20:30:00Z,84.85
804210,28,25.7,2022-09-28T23:30:00Z,87.35
804213,27.6,25.3,2022-09-29T02:30:00Z,87.31
804216,27.2,25.2,2022-09-29T05:30:00Z,88.85
804219,28,24.3,2022-09-29T08:30:00Z,80.35
804222,30.7,25.4,2022-09-29T11:30:00Z,73.42
804225,31.6,25.4,2022-09-29T14:30:00Z,69.75
804228,31.5,23,2022-09-29T17:30:00Z,60.74
804231,29.2,25.5,2022-09-29T20:30:00Z,80.51
804234,28.6,25.8,2022-09-29T23:30:00Z,84.85
804237,28,26,2022-09-30T02:30:00Z,88.92
804240,27.5,26,2022-09-30T05:30:00Z,91.55
804243,28.6,24.9,2022-09-30T08:30:00Z,80.43
804246,31.6,24.8,2022-09-30T11:30:00Z,67.3
804249,33,25.1,2022-09-30T14:30:00Z,63.31
804252,32,23,2022-09-30T17:30:00Z,59.04
804255,29.5,25.7,2022-09-30T20:30:00Z,80.07
804258,28.6,25.8,2022-09-30T23:30:00Z,84.85
804261,27.7,25.3,2022-10-01T02:30:00Z,86.8
804264,27,25,2022-10-01T05:30:00Z,88.84
804267,28.5,24.4,2022-10-01T08:30:00Z,78.52
804270,31.7,24.1,2022-10-01T11:30:00Z,64.17
804273,32.6,23.1,2022-10-01T14:30:00Z,57.42
804276,32.5,23.2,2022-10-01T17:30:00Z,58.1
804279,29.5,24.8,2022-10-01T20:30:00Z,75.9
804282,28.7,25.1,2022-10-01T23:30:00Z,80.93
804285,28.6,25.5,2022-10-02T02:30:00Z,83.36
804288,27.5,24.8,2022-10-02T05:30:00Z,85.25
804291,28.6,24.3,2022-10-02T08:30:00Z,77.6
804294,29.7,23.7,2022-10-02T11:30:00Z,70.24
804297,33,21.5,2022-10-02T14:30:00Z,50.94
804300,32,23,2022-10-02T17:30:00Z,59.04
804303,28.6,24.9,2022-10-02T20:30:00Z,80.43
804306,27.6,24.1,2022-10-02T23:30:00Z,81.27
804309,27.2,24.3,2022-10-03T02:30:00Z,84.2
804312,26.6,24.3,2022-10-03T05:30:00Z,87.23
804315,28,23.9,2022-10-03T08:30:00Z,78.45
804318,31.2,24.7,2022-10-03T11:30:00Z,68.44
804321,32.6,24,2022-10-03T14:30:00Z,60.62
804324,31.5,23.6,2022-10-03T17:30:00Z,62.98
804327,28.5,24.4,2022-10-03T20:30:00Z,78.52
804330,27.7,24.3,2022-10-03T23:30:00Z,81.77
804333,27.4,24.2,2022-10-04T02:30:00Z,82.72
804336,26.8,24.2,2022-10-04T05:30:00Z,85.69
804339,28.2,24.5,2022-10-04T08:30:00Z,80.38
804342,31.6,23.5,2022-10-04T11:30:00Z,62.25
804345,32.7,23.6,2022-10-04T14:30:00Z,58.85
804348,32.5,20.4,2022-10-04T17:30:00Z,48.97
804351,29.5,23.3,2022-10-04T20:30:00Z,69.36
804354,28.6,26.1,2022-10-04T23:30:00Z,86.37
804357,27.7,25.5,2022-10-05T02:30:00Z,87.84
804360,26.7,23.9,2022-10-05T05:30:00Z,84.66
804363,28,24.9,2022-10-05T08:30:00Z,83.29
804366,32,25.2,2022-10-05T11:30:00Z,67.38
804369,33,22.2,2022-10-05T14:30:00Z,53.16
804372,33.2,21.8,2022-10-05T17:30:00Z,51.3
804375,29.6,25.4,2022-10-05T20:30:00Z,78.21
804378,29.6,25.4,2022-10-05T23:30:00Z,78.21
804381,28.8,25.4,2022-10-06T02:30:00Z,81.91
804384,28.2,23.7,2022-10-06T05:30:00Z,76.61
804387,27.8,23.7,2022-10-06T08:30:00Z,78.42
804390,29.6,22.9,2022-10-06T11:30:00Z,67.31
804393,31.6,23.5,2022-10-06T14:30:00Z,62.25
804396,30,23.7,2022-10-06T17:30:00Z,69.04
804399,29.4,24.2,2022-10-06T20:30:00Z,73.64
804402,27.4,23.6,2022-10-06T23:30:00Z,79.79
804405,27,23.5,2022-10-07T02:30:00Z,81.2
804408,26.4,23.5,2022-10-07T05:30:00Z,84.12
804411,26.2,24.2,2022-10-07T08:30:00Z,88.77
804414,28.4,23.8,2022-10-07T11:30:00Z,76.18
804417,29.4,24.2,2022-10-07T14:30:00Z,73.64
804420,29.8,25.3,2022-10-07T17:30:00Z,76.85
804423,25.6,24.4,2022-10-07T20:30:00Z,93.1
804426,25.6,24.7,2022-10-07T23:30:00Z,94.78
804429,25.6,24.7,2022-10-08T02:30:00Z,94.78
804432,25.8,24.6,2022-10-08T05:30:00Z,93.11
804435,26.8,25.7,2022-10-08T08:30:00Z,93.71
804438,25.6,25.3,2022-10-08T11:30:00Z,98.23
804441,25.6,25,2022-10-08T14:30:00Z,96.49
804444,25.8,25.5,2022-10-08T17:30:00Z,98.24
804447,26,25.1,2022-10-08T20:30:00Z,94.8
804450,26,25.4,2022-10-08T23:30:00Z,96.5
804453,25.8,25.5,2022-10-09T02:30:00Z,98.24
804456,25.2,24.6,2022-10-09T05:30:00Z,96.48
804459,26.4,25.8,2022-10-09T08:30:00Z,96.51
804462,28.6,25.5,2022-10-09T11:30:00Z,83.36
804465,30,24.3,2022-10-09T14:30:00Z,71.57
804468,28.4,25.6,2022-10-09T17:30:00Z,84.83
804471,27.8,25.8,2022-10-09T20:30:00Z,88.9
804474,27.6,25.9,2022-10-09T23:30:00Z,90.48
804477,27.4,25.4,2022-10-10T02:30:00Z,88.87
804480,27,25.6,2022-10-10T05:30:00Z,92.07
804483,27.4,24.8,2022-10-10T08:30:00Z,85.75
804486,30.8,24.5,2022-10-10T11:30:00Z,69.19
804489,32,25.5,2022-10-10T14:30:00Z,68.59
804492,31,26,2022-10-10T17:30:00Z,74.79
804495,28.4,25.3,2022-10-10T20:30:00Z,83.33
804498,28,25.7,2022-10-10T23:30:00Z,87.35
804501,27.6,25.6,2022-10-11T02:30:00Z,88.88
804504,26.8,25.4,2022-10-11T05:30:00Z,92.05
804507,28.2,26.2,2022-10-11T08:30:00Z,88.93
804510,30.6,26.1,2022-10-11T11:30:00Z,76.97
804513,28.2,25.1,2022-10-11T14:30:00Z,83.31
804516,30.8,26.3,2022-10-11T17:30:00Z,77
804519,28.6,26.4,2022-10-11T20:30:00Z,87.92
804522,28,26.6,2022-10-11T23:30:00Z,92.12
804525,27.6,26.5,2022-10-12T02:30:00Z,93.74
804528,26.8,25.4,2022-10-12T05:30:00Z,92.05
804531,27.6,25.6,2022-10-12T08:30:00Z,88.88
804534,31.4,26.4,2022-10-12T11:30:00Z,74.85
804537,24.6,23.1,2022-10-12T14:30:00Z,91.37
804540,29.6,26,2022-10-12T17:30:00Z,81.04
804543,27.2,25.2,2022-10-12T20:30:00Z,88.85
804546,26,24.9,2022-10-12T23:30:00Z,93.67
804549,25.2,24,2022-10-13T02:30:00Z,93.08
804552,24.6,23.7,2022-10-13T05:30:00Z,94.74
804555,27,24.7,2022-10-13T08:30:00Z,87.26
804558,32,23.3,2022-10-13T11:30:00Z,60.13
804561,34,21.7,2022-10-13T14:30:00Z,48.75
804564,32.6,19.6,2022-10-13T17:30:00Z,46.34
804567,29.6,20.2,2022-10-13T20:30:00Z,57.06
804570,27.4,21.4,2022-10-13T23:30:00Z,69.81
804573,25.4,17.4,2022-10-14T02:30:00Z,61.25
804579,27.2,16.2,2022-10-14T08:30:00Z,51.04
804582,32.4,14.9,2022-10-14T11:30:00Z,34.82
804585,33.6,16.2,2022-10-14T14:30:00Z,35.37
804588,32.4,17,2022-10-14T17:30:00Z,39.81
804591,28,17.6,2022-10-14T20:30:00Z,53.23
804594,25,17.3,2022-10-14T23:30:00Z,62.33
804597,24.2,17.1,2022-10-15T02:30:00Z,64.57
804600,23.4,17.6,2022-10-15T05:30:00Z,69.92
804603,27.4,16.5,2022-10-15T08:30:00Z,51.42
804606,32.4,14.5,2022-10-15T11:30:00Z,33.93
804609,33.6,10,2022-10-15T14:30:00Z,23.59
804612,32.2,10.9,2022-10-15T17:30:00Z,27.11
804615,27.2,18.8,2022-10-15T20:30:00Z,60.14
804618,25,17.3,2022-10-15T23:30:00Z,62.33
804621,24.6,15.7,2022-10-16T02:30:00Z,57.66
804624,23.6,15.3,2022-10-16T05:30:00Z,59.68
804627,27.4,15.3,2022-10-16T08:30:00Z,47.62
804630,32.6,13.4,2022-10-16T11:30:00Z,31.24
804633,34,12.8,2022-10-16T14:30:00Z,27.77
804636,31.8,15.4,2022-10-16T17:30:00Z,37.19
804639,28.8,17.1,2022-10-16T20:30:00Z,49.23
804642,26,18.1,2022-10-16T23:30:00Z,61.78
804645,25.8,15.3,2022-10-17T02:30:00Z,52.33
804654,31,18.7,2022-10-17T11:30:00Z,47.97
804657,32.8,21.3,2022-10-17T14:30:00Z,50.89
804660,32.6,22.1,2022-10-17T17:30:00Z,54.04
804663,29.2,23.1,2022-10-17T20:30:00Z,69.72
804666,28.6,24,2022-10-17T23:30:00Z,76.21
804675,28.4,24.1,2022-10-18T08:30:00Z,77.57
804678,31.2,23.7,2022-10-18T11:30:00Z,64.46
804681,32.6,25,2022-10-18T14:30:00Z,64.36
804684,30.4,25.9,2022-10-18T17:30:00Z,76.94
804687,29,25.9,2022-10-18T20:30:00Z,83.4
804690,28.4,26.2,2022-10-18T23:30:00Z,87.9
804693,27.2,25.5,2022-10-19T02:30:00Z,90.45
804696,26.4,25,2022-10-19T05:30:00Z,92.03
804699,27.2,24.6,2022-10-19T08:30:00Z,85.73
804702,31.6,24.8,2022-10-19T11:30:00Z,67.3
804705,33.2,23.1,2022-10-19T14:30:00Z,55.52
804708,31.4,26.1,2022-10-19T17:30:00Z,73.54
804711,28.6,23.4,2022-10-19T20:30:00Z,73.51
804714,28,23.3,2022-10-19T23:30:00Z,75.66
804717,27.6,23.2,2022-10-20T02:30:00Z,76.98
804720,26.4,23.8,2022-10-20T05:30:00Z,85.65
804723,27.6,24.1,2022-10-20T08:30:00Z,81.27
804726,32.2,24.2,2022-10-20T11:30:00Z,62.76
804729,32,25.2,2022-10-20T14:30:00Z,67.38
804732,31.4,25.5,2022-10-20T17:30:00Z,70.97
804735,28.8,24.2,2022-10-20T20:30:00Z,76.24
804738,28.4,22.8,2022-10-20T23:30:00Z,71.72
804741,27.8,24.6,2022-10-21T02:30:00Z,82.77
804747,29,21.2,2022-10-21T08:30:00Z,62.83
804750,33.2,22.1,2022-10-21T11:30:00Z,52.25
804753,34.6,19.5,2022-10-21T14:30:00Z,41.17
804756,33.4,19.1,2022-10-21T17:30:00Z,42.94
804759,30.2,17.3,2022-10-21T20:30:00Z,45.99
804762,28.2,20.3,2022-10-21T23:30:00Z,62.27
804765,27.6,21.3,2022-10-22T02:30:00Z,68.58
804768,26.8,21.4,2022-10-22T05:30:00Z,72.31
804771,27.8,17.7,2022-10-22T08:30:00Z,54.19
804774,32.4,20.1,2022-10-22T11:30:00Z,48.34
804777,34.2,18.3,2022-10-22T14:30:00Z,39.06
804780,32.8,17.6,2022-10-22T17:30:00Z,40.43
804783,29.8,17.6,2022-10-22T20:30:00Z,47.96
804786,28.4,19.2,2022-10-22T23:30:00Z,57.49
